Date,st601,st604,st605,st606,st607,st608,st609,st610,st612,st613,st614,st615,st616,st619,st620,st621,st622,st624,st625,st626,st627,st628,st629,st630,st633,st701,st704,st706,st710,st715,st722,st725,st726,st801,st802,st804,st805,st806,st807,st808,st809,st810,st811,st813,st814,st815,st816,st817,st818,st820,st821,st823,st824,st826,st827,st829,st830,st832,st833,st834,st866,st902,st903,st904,st906,st919,st920,st925,st927,st1002,st1004,st1005,st1007,st1038,st1054,st1054,st1055,st1057,st1079,
9/12/1998,0,0,0,7.1,0,0,1.1,0,0,0,0,2.5,0,5,3,4,0,0,0,4.2,4,3.2,0,1.1,0,0,0,1.4,43,0,0,0,0,5,4,1,1,0,0,0,12.6,0,1,0,3,1.2,0,0,0,0,2.502438535,12,13.5,0,0,2.7,12.2,0.2405934299,0,0,0.85,1.4,0,0,0,0,2,0,0,0,0,36.2,8.4,0,0,0,5,40,0,4.541274726
9/13/1998,0,0,0,4.2,7,0,18.3,0,0,0,0,26.5,0,9,0,3.2,0,0,0,0.2,31,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.3,0,0,0,22,10.7,0.2,0,0,0,5.3,8.434144691,0,25.8,0,5.1,9.1,0,0,0,3.027947385,0,0,0,0,16.4,0,6,0,0,0,0,39,1.4,0,0.1,0.1,0,54,0,5.380331141
9/14/1998,0,2,0,5.2,3.1,3.1,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,16,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.8,23.54145881,0,49.4,0,0,25.4,0,0,0,1.599670317,0,0,1.4,19.1,0,0,0,0,1.503820673,60.2,0,19.8,67.8,0,10.2,10.2,0,54,0,11.30014546
9/15/1998,3,3.2,0,5.1,5,0,0,0,0,0,0,20,0,4,0,0,0,2.194237634,2.748165264,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.1,0,0,0,0,0,15.3,0,0,0,15.6,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,4.8,9.4,6.4,0,0,0,38,14,0,3.633333333
9/16/1998,0,0,5.4,0,0.3,0,0,0,0,0,0,33,0,0.1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0.1416666667
9/17/1998,0,0,0,1.4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,21.6,0,0,0,0,0,23.20180467,0,0,0,14.2,6.2,0,0,0,0,0,2.716741861
9/18/1998,0,0,0,0,1.2,0,0,0,0,0,0,19,0,3,0,36.4,10.4,0,0,5.5,0,0,0,0,0,0,22.8,12,0,0,0,0,0,0,34,0,0,13.5,0,0,0,0,0,22,42,0,0,0,0,0,3.243901804,11.2,31,0,0,3.5,47.3,0,0,0,0,11.5,0,0,36.8,20,30,35,0,3.2,0,1,36,0,0,0,20.2,0,5.2,10.40416667
9/19/1998,0,0,0,0.1,1.3,0,0,0,0,10,50,5,3.5,8,0,55.8,0,0,0,2.5,3,21,0,3,0,0,0,0,0,15,0,1,0,0,0,23.4,0,0,0,0,0,0,31,40.2,87,0,0,0,6,0,52.55120923,1,4.3,0,0,56.7,74.8,0,0,0,19.87,0,3.4,0,0.4,0,0,0,3.652135921,11.3,0,0,0.8,0,0,0,0,0,2.6,7.230088997
9/20/1998,0,0,19.6,1,0,0,0,0,0,12.4,3,4,0,10.5,0,5.8,45.6,0,0,18.2,2,9,12.7,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,12.5,0,0,0,0,0,3.058535987,0,22,0,0,3.3,0,0,0,0,0,0,50,0,0,0,2,0,53.70788119,0,0,13.6,2,0,0,0,0,0,0,5.19199505
9/21/1998,0,1.4,14.4,2.5,4.5,0,0,0,0,0,20,1,6.3,7,65,35,1.6,0,0,4.5,3,0,21.5,23.8,0,14.6,63.4,40,25,0,0,22.5,17.2,6.8,12,21.5,33.3,2.3,30.3,0,0,18.5,69.6,31,20.5,55,3,20,10,0,6.951218152,41,14.5,0,26.1,7.5,0,8.011761215,0,0,18.26,58.2,1,15.4,93.4,28,4,20,1.074157624,10.2,6,0,36.8,8,0,0,22.4,35,23.3,16.52274662
9/22/1998,0,0.2,0,1.6,1.5,0,7.2,0,0,0,0,0,2.5,8,10.3,15.2,0,0,0,2.6,7,40,19,1.9,0,5,0,7,0,0,0,4,0,7.7,0,33.2,0,0,0,0,0,0,25,12,17.5,7.3,4,0,12.6,3,6.858535244,0,4.5,0,0,7.4,51.7,0,0,1.713932482,28.2,1,0,0,2,13,0,8.3,0,0,64.6,0,11,0,0,0,4,0,0,8.03808052
9/23/1998,0,0,3.1,3,0.5,0,2.5,0,0,0,0,0,20.2,7,0,0,0,0,0,0,6,0,6,0,0,0,6.8,36.7,0,0,9,0,0,0,0,4.4,0,2.5,20.3,0,0,0,3.3,2,0,0,6,0,42,0,2.780487261,0,16.1,0,0,3,33.4,0,0,0,3.74,14.8,1,0,1,0,0,0,1.074157624,0,0,0,3.4,0,0,0,0,0,0,2.558923234
9/24/1998,0,1.2,0,1,8.4,0,0,0,0,3.5,0,0,18,2,7.6,0,0,0,0,4.5,31,0,21.7,0,0,0,9.9,28.8,6,0,4,0,0,6.9,19,4,0,0.5,0,0,0,0,7.7,15.6,29.4,0,2,0,4.2,0,7.78536433,4,3.4,0,0,8.4,11.4,0,0,0,3.4,0.2,0,0,4.5,0,2,0,0,0,0,0,1.6,0,0,0,3.2,0,0,1.445833333
9/25/1998,0,1,9.1,2,4,0,4.3,0,0,16.5,6.5,0,0,0,0,3.2,6,0,0,18.6,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40.2,38,0.2,0,0,0,0,0,8.8,4.5,0.5,0,0,10,0.1,5.560974522,0,12,0,0,6,7.8,9.142550336,0,0.05713108274,34.14,19.9,0,0,0,24,0,0,0,0,0,0,4.2,2,0,0,0,25,0,5.509986726
9/26/1998,0,0,0,1.1,0,0,1.6,0,0,2.4,4,0,4,6,6.3,8.6,1.7,0,0,0.9,40,0,0,21.1,0,0,3.2,0,0,0,0,0,0,11.6,2,23.5,9,0,50.3,5.2,0,0,32,0,32,8,0,0,16,0,17.60975265,24.8,9.7,0,12.1,19,9.2,2.165340869,0,0,19.96,0,0,0,1.2,15.5,0,10.2,0,0,4.6,0,0.8,0,0,0,6.4,10,0,4.12605587
9/27/1998,0,0,0,0,12,0,8.2,0,0,1.1,0,0,3.5,7,0,5.4,14.4,0,0,18.4,17,0,15.5,1,0,0,0,0,0,0,0,0,0,0,12,22.8,0,0,0,0,0,0,12.9,0,0,19,0,0,10,0,0.4634145435,0,11.4,0,0,0.5,90.2,0,0,0,19.36,0,23.6,1,0,3,0,0,25.35011992,0,0,34.4,22.2,0,0.1,0.1,0,0,0,9.158754997
9/28/1998,0,0,0,0,10,0,0,0,0,0,1,0,20.3,13,59,9.6,66.4,0,0,36.2,35.5,0,40,30.6,0,22.6,6.7,38.5,13,0,80,4.5,0,6.8,24,173,88.3,0.9,0,0,6.3,15.6,143.5,80,49,68.8,0,40,146.2,0,51.1609656,82,40.3,0,8.3,55.2,40.7,21.24439986,0,0,146.92,18.2,5.6,4,1.8,9,10,32,6.015282693,30.4,22,2.6,6.4,0,0,0,10,49,0,19.62832011
9/29/1998,0.2,1.6,0,0,12.1,0,29,0,0,43,86,0,3.5,69.5,27.5,10.2,2.2,0,0.1832110176,2.1,30,0,84,55.2,0,0,6.2,10,1.5,0,43,130,22.6,8,6,6.4,0,3.2,70,0,0,20,10,40,49.5,6.2,3,10,10.8,0,50.60486815,0.6,30.6,0,5.2,54.6,7.3,0,0,0,5.44,2.9,0,6,0,7,6,0,0,0,0,0,1,0,0,0,8.4,0,0,4.11
9/30/1998,0,0,15.8,0,0,0,0,0,0,2.3,0,0,5.3,0,0,18,21.5,0,0,17.5,1.5,0,2.7,0.5,0,4,0,0,0,0,45,0,0,0,3,3.6,0,1.4,0,0,0,0,0,5,4.5,0,2,0,0,0,3.336584713,32,4.4,0,0,3.6,0,0,0,0,3.06,0.7,47,0,6.4,2,2,0,50.48540832,0,0,22,0,0,2,2,0,4,0,6.051892013
10/1/1998,0,2.8,26.4,0.1,4.3,0,25,0,0,13.3,30.5,0,0,13,0,5.2,3,0,0,19.3,0,0,2.7,23.1,0,0,29.8,62,14,0,0,42.5,0,22.2,8,22.6,40,4.5,0,0,0,0,29,25,98,2.8,0,0,130,0,34.75609076,2.6,13.6,0,0,37.5,15.2,9.623737196,0,0,19.19,14.5,1,0,18.6,10.5,10,0,1.074157624,35,0,13,0.1,3,1,1,32.6,0,0,9.286995617
10/2/1998,0,0.2,26.3,0.1,4.5,0,0,0,0,0,18.5,0,8,23.1,0,8,4.2,0,0,6.4,28,0,21,2.7,0,0,0.6,0,0,0,0,2,0,0,5.5,0,0,8.5,0,0,0,0,0,66,71,0,0,20,42,0,1.112194904,0,40,0,0,1.2,7.2,0,0,0,0,25,27.8,0,7,0,20,0,29.86158194,20.4,0,12.4,0,4.2,0,0,20,70,0,10.21089925
10/3/1998,0,1.2,0,0.1,17.2,0,24.1,0,0,7.2,9.5,0,2,12,8.6,3.2,14.2,0,0,0.8,38,0,15,16.8,0,3,28.4,32.6,60,0,0,36,45.8,7.7,9,0.6,8,11.5,30.3,0,0,9.5,4.3,28,38.5,4,0,12,6.8,0,9.453656687,20,46.8,0,27.2,10.2,3.4,1.924747439,0,0,0.51,16.4,4.2,24,5.9,0,2,29,4.51146202,8.3,20.8,0,54,14,0,0,12,84,0,12.29775873
10/4/1998,0,2.2,0,0,7.2,0,3.1,0,0,9.4,30,0,3,4,0,0,24.6,0,0,0,0,0,0,21.8,0,5.2,10.1,1.6,42,43,0,30,0,2.3,9,10,0,6.3,0,0,0,0,8.2,19.4,26,22,0,0,4.2,0,18.53658174,4,3,0,8.3,20,60.4,0,0,0,8.49,0.6,15,0,3.4,0,0,0,16.11236436,4.2,4.5,8,0,1,0,0,1.4,0,5.3,6.183431848
10/5/1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5.1,3,0,0,0,0,0.6487803609,0,8.2,0,0,0.7,90.3,0,0,0,0,0,0,0,0,0,42.4,0,0,80.5,0,0,7.8,0,0,0,0,2,0,9.320833333
10/6/1998,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.091666667
10/7/1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1.270833333
10/8/1998,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666667
10/9/1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,8.6,7,0,0,0,0,0,5,5,4.5,0,0,0,12,0,4.819511252,0,16.6,0,0,5.2,0,1.684154009,0,0,7.3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,1.67433975
10/10/1998,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,5.2,0,0,9.8,2,0,0,0,0,10.2,0,0.2780487261,11,0,0,0,0.3,34.9,0,0,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2.08875
10/11/1998,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,1.2,5.6,0,0,30.2,0,0,0,0,0,0,0,0,0,0,0,31.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,1.422083333
10/12/1998,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333
10/15/1998,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/1998,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,31,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16,0,0,0,0,0,0,0,0,0,0,2.1,0.8208333333
10/18/1998,1,2.6,24.2,3.537712118,3,0,17,0,0,0,0,25,8,4,0,0.4,30.8,31,0.9160550878,15.4,0,0,12,0,0,0,13.9,0,15,0,0,0,0,22.2,0,0,17.4,21,0,0,0,0,0,18,0.3,0,7,0,8.6,0,0,0,0,0,0,0,0,4.18632568,0,0,0,0,0,1,0,9,0,0,0,0,0,7.4,17.2,0,0,0,0,0,0,1.616096903
10/19/1998,29.8,30,2.1,23.58474746,20,5.4,2.9,10.7,0,25.4,24,0,4,19,38.5,25.2,0,0,27.29844162,0,16,0,0,22,15.83105547,48.2,15.2,7.7,0,67.9,0,26.5,28.9,0,3,17.4,0,15.7,0,0,0,29,12.2,0,20.5,12.5,0,0,0,0,18.81463047,12.6,16.8,0,18.3,20.3,17.2,0,0,0,14.78,8.5,9.4,8.4,6.8,2,12.4,11,10.09708166,10.2,30.6,0,11.6,16,0,0,0,0,0,7.886545069
10/20/1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,27.6,18,0,36.2,0,0,0,0,0,8.2,0,0,0,0,0,3.933333333
10/21/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.2,2,0,29.5,0,0,0,1.1,2.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0.25,27.5,2,0,5.6,42,6,0,2.148315248,0,0,0,0,0,0,0,0,0,0,3.562429802
10/22/1998,0,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3.1,1.5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,45,84,0,0,0,6.2,0,44.85852781,0.5,28.8,0,0,48.4,0,0,0,0,2.55,0,0,0,0,11.7,2,0,0,0,0,0,0,0,0,0,0,0,0,2.69375
10/23/1998,0,0,3.2,1.768856059,1.5,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0,28.4,40,0,0,0,0,0,0,4,21.6,0,0,0,0,0,0,39,55,11,0,0,0,36.2,0,2.1317069,0,12.1,0,0,2.3,0,0,0,0,18.34,0,2.2,0,6,8.2,6.4,5,2.363146772,0,0,0,2.6,0,0,0,0,30,0,3.475131116
10/24/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2.9,0,0,0,0.2,2.8,0,0,0,0,0,0,4,12.4,0,0,8.5,0,0,0,27.1,21,4.2,0,0,0,30.8,0,4.819511252,5.5,0,0,0,5.2,0,0,0,0,10.53,0,0,0,28.4,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,1.980416667
10/25/1998,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16.1,0,0,0,0,0,8.712193417,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3916666667
10/26/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0,0,0,10.7,18,10.5,0,0,0,0,0,9.731705413,6.2,2.3,0,0,10.5,23.3,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.066666667
10/27/1998,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7,4.7,0,0,0,0,6.8,10,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1.684154009,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07725641705
10/28/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,61,27.2,0,0,0,0,0,1.482926539,0,0,0,0,1.6,315.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22916667
10/30/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666667
11/3/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.893527162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
11/4/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.595151298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666667
11/5/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,59.96969561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/1998,0,0,0,3.537712118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1998,0,0,0,0.5896186864,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,13,0,0,0,0,0,0,6.4,0,0,0,0,0,7,0,2.4,0,0,0,0,0,0,2.3,0,0,0,0,0,2.1317069,0,2.4,0,0,2.3,3.5,0,0,0,5.94,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5016666667
11/10/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,5.085430188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333333333
11/11/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926829087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666667
11/12/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.691102811,0,0.2,0,0,0,0,0,0,0,0,0,0.1142621655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004760923562
11/13/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/14/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.044945318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.008333333333
11/17/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1958333333
11/18/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,2.8,0,0,0,0,0.1,0,3,5.4,2.2,2,11,0,0,4.6,8,6.2,6,0,0,4.4,0,0,2.320833333
11/19/1998,0,2,0,1.768856059,1.5,0,0,5.8,0,0,0,0,0,0,0,5.2,4.4,0,0,5.6,0,0,0,1.7,8.581319786,0,0,0,0,1.2,0,0,0,5.7,15,2.2,0,2.5,0,0,0,0,0,0,1.7,7,7,0,0,0,0,13,0,0,12.1,0,0,0,0,0,1.87,0.5,0.3,4,0,4,0,0,0.3222472871,0,0,0,0,1.5,0,0,2,0,0,0.603843637
11/20/1998,6,7.2,0,14.15084847,12,0,0,0,0,1.5,10,18,18,20,0,0,0,0,5.496330527,0,5.5,0,0,8.2,0,10.2,5.6,1.5,2.507352181,11.4,20,5,0,0,0,0.4,0,8.7,3.5,0,0,0,0,0,1.1,1.5,3,0,0,0,1.204877813,0,1.4,0,4.2,1.3,0,0,0,0,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0.2766666667
